,caption,hour_published,weekday_published,month_published,is_short,hd,tag_vegan,tag_veganism,tag_animal rights,tag_earthling ed|earthlinged,tag_activism,tag_animals,tag_plant-based,tag_meat,tag_vegetarian,tag_animal liberation,tag_debate,tag_count,title_length,term_00,term_01,term_10,term_11,term_15,term_20,term_2019,term_2020,term_22,term_2785ad113ff7,term_30,term_30bcish3oh8,term_42td,term_50,term_7btstpm6k5,term__07_seduo_momentnea,term__beats_damor_,term_abamb,term_abillion,term_action,term_activism,term_activist,term_activists,term_amazon,term_amzn,term_animal,term_animals,term_anonymous,term_anonymousforthevoiceless,term_anti,term_apple,term_article,term_articles,term_author,term_based,term_beats_damor,term_best,term_bit,term_book,term_books,term_bootcamp,term_carbstrong,term_carnivore,term_cattle,term_challenge,term_change,term_changers,term_channel,term_charities,term_check,term_code,term_com,term_community,term_conference,term_connect,term_contact,term_content,term_contribution,term_cookbook,term_cool,term_countries,term_cowspiracy,term_dairy,term_david,term_davidractivism,term_davidramms,term_day,term_debate,term_dg,term_diet,term_diets,term_direct,term_directactioneverywhere,term_disclosure,term_discord,term_documentary,term_dog,term_doi,term_dominion,term_don,term_donate,term_download,term_dr,term_dsje8xw_,term_dvtvknofcq8,term_dxe,term_earthlinged,term_earthlingedpage,term_easy,term_eat,term_eater,term_eating,term_ebook,term_ed,term_edmonton,term_ee,term_email,term_emails,term_ethical,term_exclusive,term_facebook,term_fat,term_fi,term_follow,term_following,term_food,term_foods,term_forks,term_founder,term_free,term_freemusicarchive,term_fullyraw,term_gains,term_game,term_getveganhelp,term_gg,term_glory,term_gmail,term_going,term_gov,term_grab,term_guide,term_harvard,term_health,term_healthy,term_heart,term_help,term_high,term_hope,term_hsiung,term_http,term_https,term_including,term_india,term_industry,term_instagram,term_intro,term_joey,term_joey_carbstrong,term_joeycarbstrong,term_join,term_journals,term_just,term_knives,term_know,term_land,term_learn,term_let,term_liberation,term_lies,term_life,term_lifestyle,term_like,term_link,term_links,term_linktr,term_live,term_ll,term_local,term_look,term_low,term_lqrafjyesko,term_ly,term_mailchi,term_make,term_meat,term_media,term_member,term_mic,term_micthevegan,term_milk,term_momentânea,term_money,term_movement,term_mp,term_music,term_ncbi,term_need,term_netflix,term_new,term_news,term_newsletter,term_nih,term_nlm,term_non,term_nutrition,term_nutritional,term_nutritionfacts,term_omni,term_onelink,term_online,term_order,term_org,term_outreach,term_outro,term_page,term_patreon,term_paypal,term_pdf,term_people,term_peta,term_peter,term_pignorant,term_pignorantfilm,term_pii,term_plant,term_plantbasednews,term_pmc,term_podcast,term_products,term_propaganda,term_protein,term_public,term_pubmed,term_raise,term_ramms,term_raw,term_read,term_recipes,term_referral,term_rescue,term_research,term_resources,term_right,term_rights,term_righttorescue,term_risk,term_roulet,term_roulet_,term_rss,term_sanctuary,term_save,term_science,term_sciencedirect,term_sedução,term_selling,term_share,term_shirts,term_shop,term_sign,term_social,term_socials,term_song,term_sources,term_speaker,term_speech,term_spotify,term_start,term_store,term_study,term_sub,term_subscribe,term_supplements,term_support,term_supporter,term_surge,term_talk,term_team,term_tells,term_thank,term_therammsden,term_think,term_tiktok,term_time,term_today,term_trial,term_truth,term_twitter,term_ucbhciyivi2szjxjiepn4txg,term_uk,term_unholy,term_universities,term_university,term_use,term_using,term_vbcamp,term_ve,term_vegan,term_vegangains,term_veganism,term_vegans,term_veganuary,term_video,term_videos,term_visit,term_voiceless,term_vs,term_want,term_watch,term_way,term_wayne,term_website,term_winters,term_work,term_world,term_www,term_year,term_years,term_youtu,term_youtube,log_channel_view_count,log_channel_sub_count,log_channel_video_count,log_duration_seconds,cbrt_published_duration_days,cbrt_description_length,cat_Comedy,cat_Education,cat_Entertainment,cat_Film & Animation,cat_Gaming,cat_Howto & Style,cat_Music,cat_News & Politics,cat_Nonprofits & Activism,cat_People & Blogs,cat_Pets & Animals,cat_Science & Technology,cat_Sports,cat_Travel & Events
50,0,11,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1004308706560693,0.0,0.0,0.0,0.0,0.0,0.4825562688215918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0957860374721933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3801116110215266,0.0,0.0748241150445237,0.0,0.0,0.0,0.0424579586629633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491764805650737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0957860374721933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1377122057726802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1105382023016232,0.0,0.0,0.0,0.0,0.0,0.1131435665910687,0.0821287777710513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0957860374721933,0.0,0.0,0.0,0.0,0.170025355652111,0.0,0.0,0.0419281331969923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0742117487695158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142514776462358,0.1007913978982909,0.1198057573630691,0.0986895855100875,0.096407777346172,0.0,0.0,0.0565717832955343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230711531777524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1286634323612705,0.0,0.0,0.2307515451550549,0.0,0.0,0.0,0.0,0.0,0.0945793769094427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1191361876318046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0467093478552235,0.0,0.1000745602034475,0.0,0.0,0.0,0.0,0.0,0.0537079431915421,0.0,0.0,0.1211907320564291,0.0,0.0,0.0,0.0,0.1777215275577224,0.0,0.2846297728177082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2675200252498042,0.0,0.0,0.1115537695564233,0.0567804626585272,0.0,0.0725885747517674,0.0872537023213172,0.0,0.0,0.0,0.0,0.0,0.0,0.0957860374721933,0.0347253928449536,0.1110417542028653,0.0,0.0,0.0,0.06932142585046,0.1011562429346399,0.046026088551004,0.0,0.0,0.0,0.0,12.850664884253744,8.366602832783736,5.389071729816501,7.140453043101158,9.857992945359124,14.740729595609093,0,0,0,0,0,0,0,0,0,1,0,0,0,0
309,0,19,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5915198420666815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.771660149639276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2337624646946089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.167548750614657,13.355062726308148,7.236339342754344,4.04305126783455,6.52651887934375,4.717693980316533,0,0,0,0,0,0,0,1,0,0,0,0,0,0
535,1,12,3,5,0,1,1,0,0,0,0,0,0,0,0,0,0,12,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0615597636313373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533441444061195,0.0,0.0,0.0425540879258059,0.0,0.0,0.0,0.0,0.2261625483223326,0.0,0.0,0.0,0.0,0.0416702528189861,0.0,0.1174939316944455,0.0,0.1418714170380206,0.0,0.0,0.0,0.0,0.0,0.0636277215658139,0.0,0.0,0.0,0.0506555687283468,0.0,0.0,0.0,0.0,0.0602231832291585,0.0,0.0,0.1600324332183585,0.0695894668739869,0.0578296723323567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0563348622940209,0.0,0.0,0.0,0.0689566809376679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1439659555415776,0.0,0.0,0.0,0.0,0.0424636034592326,0.0,0.0,0.0,0.1292472005785939,0.2568518853123586,0.0,0.0,0.0,0.0596491106457181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0612838909307695,0.0,0.0454130552257749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431073694754629,0.0,0.0,0.0,0.0456291829544949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3510777068417158,0.0,0.0,0.0,0.0,0.0,0.0,0.0549611575941689,0.0,0.0,0.0,0.0,0.1508540405070202,0.0,0.0,0.0,0.0,0.0,0.0,0.0514030815827821,0.0,0.0,0.0,0.0,0.0,0.052672143799275,0.6741187042794482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1004447518059361,0.0483353443267854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0299104582773558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0925891872450478,0.0,0.0402659549905611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1264862929686195,0.0,0.0,0.0,0.0589842535930945,0.0363852771672847,0.0455207749353735,0.0,0.0,0.1139188813972335,0.0,0.0773555904123577,0.0,0.0,0.0573889774961251,0.0,0.038605753495947,0.0,0.2050588899098245,0.0,0.0,0.0426450575661002,0.1065735259618617,18.167548750614657,13.355062726308148,7.236339342754344,5.908082938168931,11.449685669879504,10.880243650829597,0,0,0,0,0,0,0,1,0,0,0,0,0,0
364,0,17,4,4,0,1,1,1,0,0,0,0,0,0,0,0,0,28,60,0.0,0.0,0.0660346119689275,0.0,0.0,0.0775551181772471,0.0,0.0,0.0,0.0,0.0,0.0722653727515016,0.0,0.0840775288408678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909198787899468,0.083054890917553,0.0504787792953111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119040122395383,0.0,0.0,0.0,0.0,0.0,0.0720188798093347,0.0,0.0795246952949014,0.070825687158912,0.0547899004393027,0.085828025322458,0.0,0.0611696217293514,0.1243592297277719,0.0735404274544942,0.0,0.0,0.0,0.0,0.0,0.0,0.0720188798093347,0.0,0.0666041931489752,0.0,0.0,0.0766319222563356,0.2146017527188646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0877276732784858,0.0,0.0667973318818016,0.0,0.0,0.0,0.0,0.0,0.0699150552396229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0809415132439805,0.0,0.0,0.0,0.0,0.0465521079589272,0.0,0.0601387340779094,0.0,0.0705945204861841,0.0,0.094535828645757,0.0,0.0,0.0,0.1389466208451107,0.0735404274544942,0.0,0.0645832133887802,0.0,0.0751734039194523,0.0,0.0730216276927927,0.0,0.0,0.0,0.0,0.0,0.0558330331215398,0.0805787835561216,0.0622504676653573,0.0,0.0849699818539767,0.3684221177253464,0.0,0.070825687158912,0.0,0.0784293017795846,0.0,0.0,0.0,0.0,0.1086829914149692,0.0,0.0,0.0705945204861841,0.0,0.127106917967023,0.0,0.0,0.0,0.0,0.0738044232491016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699150552396229,0.1133589705836739,0.0,0.0,0.0,0.0,0.0675870562731689,0.0,0.0,0.0,0.0,0.0,0.0853773557666072,0.0,0.0,0.0,0.0677889344318821,0.0703657247954738,0.0,0.0,0.0,0.0,0.0,0.078192515376847,0.0,0.0,0.0,0.2016793125871829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094213698953315,0.1359853125045189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1445307455030032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0798705531420787,0.1573103996492738,0.0,0.0,0.0,0.0614731282382895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0872373813600137,0.0,0.0766319222563356,0.158830401721568,0.0722653727515016,0.0,0.0,0.0652971106094815,0.0,0.0,0.0,0.3880561992391443,0.0,0.0,0.3194572806040431,0.0,0.0956819591237829,0.0,0.0,0.0,0.0748928041908509,0.0,0.1017105683406238,0.0,0.0,0.0,0.0,0.0507605605278079,0.0,0.1011077033581811,0.0,0.0,0.1682148511379118,0.0934184057274765,16.854780798444132,10.783135046711443,6.530877627725885,6.963189985870238,4.414004962442104,11.857101383012347,0,0,1,0,0,0,0,0,0,0,0,0,0,0
346,0,16,3,1,1,1,1,0,0,0,0,0,1,1,0,0,0,30,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1183208585043264,0.0,0.0,0.0,0.0,0.0,0.0668144470769424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4752004022467826,0.0591604292521632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697931608012641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483792853248284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449155154552842,0.0,0.0,0.0,0.0,0.4692704592519103,0.0645353815134107,0.0,0.0,0.0630933395389738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1068529162059696,0.0,0.0,0.0,0.0,0.0,0.0,0.0697931608012641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482638802468141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0618915764838223,0.2201191765959573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1036278956754389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511262994255891,0.0,0.0,0.0,0.0,0.0,0.0679789477366233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0494527538108324,0.0,0.0,0.0,0.0,0.1062445820565608,0.0,0.0,0.0,0.0,0.0489677127223754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5797558033291775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2711241212674798,0.0,0.0,0.0,0.0,11.280286979094218,4.584967478670572,5.863631175598097,3.49650756146648,5.394690712109592,11.913733174180996,0,0,0,0,0,0,0,0,0,1,0,0,0,0
791,0,20,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1700574575478821,0.0,0.0,0.0,0.3859874586475349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140222552528727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4288171369798371,0.0,0.0,0.0,0.1825722562591705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1102772541519366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1331969546911465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0860323449853556,0.1479475467719199,0.0,0.0,0.0,0.1484893253257205,0.0,0.0,0.0,0.0,0.0,0.157845155029239,0.0,0.0,0.0,0.0,0.0,0.0,0.4707286972709246,0.0,0.0,0.0,0.5074177680179113,19.712872082610232,14.19394767861579,5.529429087511423,8.721928343047091,8.358678392762464,7.713844771974706,0,0,0,1,0,0,0,0,0,0,0,0,0,0
315,0,3,1,7,0,1,1,0,0,0,0,0,0,0,0,0,0,10,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3315229263470169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3205382633211083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1274436622603658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2343979824978193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1381173447634126,0.0,0.0,0.0709147941443489,0.0,0.0916118761152437,0.2843587711835612,0.0,0.0,0.0720052122408099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1328923911736865,0.0,0.0,0.0,0.0,0.0,0.4530342797643186,0.0,0.0,0.0,0.0,0.119474671168305,0.0,0.0,0.0,0.0,0.0,0.0,0.1280788542417082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1100848974864655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0857836389841362,0.0,0.0913933430046545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1032657497431288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1233016291011636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1029582202091273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824441780073841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0968136709287891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1854522654251307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2111222907898809,0.0,0.0,0.0,0.0,0.0,0.0,0.1293860069951151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3080432781423951,0.0,0.0,0.0,0.0,17.39681646614093,13.504902345124338,6.2324480165505225,5.7745515455444085,15.867393590812105,9.969909547282054,0,0,0,0,0,1,0,0,0,0,0,0,0,0
470,0,16,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0,0.0,0.2712810318796328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2298600310250756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2512948529209745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3199090775522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2470597971298277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2881435670663487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1261282142851097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2328486349493685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4394159213437456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5365025103269756,0.0,0.0,0.0,0.1138713287926069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.942003463111575,12.948012371209098,7.170888478512505,3.828641396489095,6.357861179734201,4.7474593985234,0,0,0,0,0,1,0,0,0,0,0,0,0,0
